Year,Region,target,value
2016,South West,L2_Zymoseptoria_tritici_Crop_Incidence,93.7641
2016,West Midlands,L2_Zymoseptoria_tritici_Crop_Incidence,93.49329
2016,Yorkshire and The Humber,L2_Zymoseptoria_tritici_Crop_Incidence,87.946
2017,East,L2_Zymoseptoria_tritici_Crop_Incidence,75.268616
2017,East Midlands,L2_Zymoseptoria_tritici_Crop_Incidence,69.48268
2017,North East,L2_Zymoseptoria_tritici_Crop_Incidence,64.55581
2017,North West,L2_Zymoseptoria_tritici_Crop_Incidence,74.32226
2017,South East,L2_Zymoseptoria_tritici_Crop_Incidence,84.56919
2017,South West,L2_Zymoseptoria_tritici_Crop_Incidence,79.956024
2017,West Midlands,L2_Zymoseptoria_tritici_Crop_Incidence,79.91881
2017,Yorkshire and The Humber,L2_Zymoseptoria_tritici_Crop_Incidence,72.484146
2018,East,L2_Zymoseptoria_tritici_Crop_Incidence,58.61232
2018,East Midlands,L2_Zymoseptoria_tritici_Crop_Incidence,62.293648
2018,North East,L2_Zymoseptoria_tritici_Crop_Incidence,53.034897
2018,North West,L2_Zymoseptoria_tritici_Crop_Incidence,66.20603
2018,South East,L2_Zymoseptoria_tritici_Crop_Incidence,73.32819
2018,South West,L2_Zymoseptoria_tritici_Crop_Incidence,74.50078
2018,West Midlands,L2_Zymoseptoria_tritici_Crop_Incidence,68.986694
2018,Yorkshire and The Humber,L2_Zymoseptoria_tritici_Crop_Incidence,60.019073
2019,East,L2_Zymoseptoria_tritici_Crop_Incidence,76.84838
2019,East Midlands,L2_Zymoseptoria_tritici_Crop_Incidence,75.21774
2019,North East,L2_Zymoseptoria_tritici_Crop_Incidence,68.58145
2019,North West,L2_Zymoseptoria_tritici_Crop_Incidence,72.93719
2019,South East,L2_Zymoseptoria_tritici_Crop_Incidence,84.943665
2019,South West,L2_Zymoseptoria_tritici_Crop_Incidence,82.595985
2019,West Midlands,L2_Zymoseptoria_tritici_Crop_Incidence,85.34624
2019,Yorkshire and The Humber,L2_Zymoseptoria_tritici_Crop_Incidence,81.65419
2021,East,L2_Zymoseptoria_tritici_Crop_Incidence,67.15575
2021,East Midlands,L2_Zymoseptoria_tritici_Crop_Incidence,81.061554
2021,North East,L2_Zymoseptoria_tritici_Crop_Incidence,64.46934
2021,North West,L2_Zymoseptoria_tritici_Crop_Incidence,77.53396
2021,South East,L2_Zymoseptoria_tritici_Crop_Incidence,85.490746
2021,South West,L2_Zymoseptoria_tritici_Crop_Incidence,86.52125
2021,Wales,L2_Zymoseptoria_tritici_Crop_Incidence,90.45595
2021,West Midlands,L2_Zymoseptoria_tritici_Crop_Incidence,88.22608
2021,Yorkshire and The Humber,L2_Zymoseptoria_tritici_Crop_Incidence,73.69366
2022,East,L2_Zymoseptoria_tritici_Crop_Incidence,76.78363
2022,East Midlands,L2_Zymoseptoria_tritici_Crop_Incidence,84.14152
2022,North East,L2_Zymoseptoria_tritici_Crop_Incidence,74.646805
2022,North West,L2_Zymoseptoria_tritici_Crop_Incidence,91.495346
2022,South East,L2_Zymoseptoria_tritici_Crop_Incidence,92.60115
2022,South West,L2_Zymoseptoria_tritici_Crop_Incidence,90.12955
2022,Wales,L2_Zymoseptoria_tritici_Crop_Incidence,91.91096
2022,West Midlands,L2_Zymoseptoria_tritici_Crop_Incidence,90.01903
2022,Yorkshire and The Humber,L2_Zymoseptoria_tritici_Crop_Incidence,82.47943
2023,East,L2_Zymoseptoria_tritici_Crop_Incidence,62.35613
2023,East Midlands,L2_Zymoseptoria_tritici_Crop_Incidence,57.549316
2023,North East,L2_Zymoseptoria_tritici_Crop_Incidence,44.399483
2023,North West,L2_Zymoseptoria_tritici_Crop_Incidence,41.29406
2023,South East,L2_Zymoseptoria_tritici_Crop_Incidence,71.33892
2023,South West,L2_Zymoseptoria_tritici_Crop_Incidence,64.51492
2023,Wales,L2_Zymoseptoria_tritici_Crop_Incidence,61.38909
2023,West Midlands,L2_Zymoseptoria_tritici_Crop_Incidence,65.71702
2023,Yorkshire and The Humber,L2_Zymoseptoria_tritici_Crop_Incidence,55.53518
2024,East,L2_Zymoseptoria_tritici_Crop_Incidence,93.72966
2024,East Midlands,L2_Zymoseptoria_tritici_Crop_Incidence,92.94209
2024,North East,L2_Zymoseptoria_tritici_Crop_Incidence,90.25753
2024,North West,L2_Zymoseptoria_tritici_Crop_Incidence,84.819214
2024,South East,L2_Zymoseptoria_tritici_Crop_Incidence,94.85122
2024,South West,L2_Zymoseptoria_tritici_Crop_Incidence,92.44863
2024,Wales,L2_Zymoseptoria_tritici_Crop_Incidence,90.36744
2024,West Midlands,L2_Zymoseptoria_tritici_Crop_Incidence,93.89662
2024,Yorkshire and The Humber,L2_Zymoseptoria_tritici_Crop_Incidence,92.964035
2025,East,L2_Zymoseptoria_tritici_Crop_Incidence,60.55841
2025,East Midlands,L2_Zymoseptoria_tritici_Crop_Incidence,58.19613
2025,North East,L2_Zymoseptoria_tritici_Crop_Incidence,53.90114
2025,North West,L2_Zymoseptoria_tritici_Crop_Incidence,67.72049
2025,South East,L2_Zymoseptoria_tritici_Crop_Incidence,69.3
2025,South West,L2_Zymoseptoria_tritici_Crop_Incidence,74.91036
2025,Wales,L2_Zymoseptoria_tritici_Crop_Incidence,78.743164
2025,West Midlands,L2_Zymoseptoria_tritici_Crop_Incidence,64.76074
2025,Yorkshire and The Humber,L2_Zymoseptoria_tritici_Crop_Incidence,61.204617
