Year,Region,target,value
2011,East Midlands,L2_Yellow_rust_Disease_Severity,0.0078066746
2011,North East,L2_Yellow_rust_Disease_Severity,0.005326881
2011,North West,L2_Yellow_rust_Disease_Severity,0.00449452
2011,South East,L2_Yellow_rust_Disease_Severity,0.0070236544
2011,South West,L2_Yellow_rust_Disease_Severity,0.00696949
2011,West Midlands,L2_Yellow_rust_Disease_Severity,0.007702916
2011,Yorkshire and The Humber,L2_Yellow_rust_Disease_Severity,0.006231735
2012,East,L2_Yellow_rust_Disease_Severity,0.0052330545
2012,East Midlands,L2_Yellow_rust_Disease_Severity,0.005213437
2012,North East,L2_Yellow_rust_Disease_Severity,0.0049518
2012,North West,L2_Yellow_rust_Disease_Severity,0.0046032243
2012,South East,L2_Yellow_rust_Disease_Severity,0.0051771956
2012,South West,L2_Yellow_rust_Disease_Severity,0.004923748
2012,Wales,L2_Yellow_rust_Disease_Severity,0.0049512545
2012,West Midlands,L2_Yellow_rust_Disease_Severity,0.005186273
2012,Yorkshire and The Humber,L2_Yellow_rust_Disease_Severity,0.0051659867
2013,East,L2_Yellow_rust_Disease_Severity,0.0075205592
2013,East Midlands,L2_Yellow_rust_Disease_Severity,0.0059321006
2013,North East,L2_Yellow_rust_Disease_Severity,0.0054168412
2013,North West,L2_Yellow_rust_Disease_Severity,0.005533698
2013,South East,L2_Yellow_rust_Disease_Severity,0.007960352
2013,South West,L2_Yellow_rust_Disease_Severity,0.0056847297
2013,West Midlands,L2_Yellow_rust_Disease_Severity,0.0063140187
2013,Yorkshire and The Humber,L2_Yellow_rust_Disease_Severity,0.006558844
2014,East,L2_Yellow_rust_Disease_Severity,0.006868079
2014,East Midlands,L2_Yellow_rust_Disease_Severity,0.005519509
2014,North East,L2_Yellow_rust_Disease_Severity,0.0058665266
2014,North West,L2_Yellow_rust_Disease_Severity,0.005784404
2014,South East,L2_Yellow_rust_Disease_Severity,0.006308034
2014,South West,L2_Yellow_rust_Disease_Severity,0.005720644
2014,West Midlands,L2_Yellow_rust_Disease_Severity,0.00598745
2014,Yorkshire and The Humber,L2_Yellow_rust_Disease_Severity,0.0063990657
2015,East,L2_Yellow_rust_Disease_Severity,0.0028980027
2015,East Midlands,L2_Yellow_rust_Disease_Severity,0.002696023
2015,North East,L2_Yellow_rust_Disease_Severity,0.0025483351
2015,North West,L2_Yellow_rust_Disease_Severity,0.002836054
2015,South East,L2_Yellow_rust_Disease_Severity,0.0028782636
2015,South West,L2_Yellow_rust_Disease_Severity,0.0029036696
2015,West Midlands,L2_Yellow_rust_Disease_Severity,0.0027154775
2015,Yorkshire and The Humber,L2_Yellow_rust_Disease_Severity,0.002770002
2016,East,L2_Yellow_rust_Disease_Severity,0.0036690307
2016,East Midlands,L2_Yellow_rust_Disease_Severity,0.003698683
2016,North East,L2_Yellow_rust_Disease_Severity,0.0029210444
2016,North West,L2_Yellow_rust_Disease_Severity,0.0031544575
2016,South East,L2_Yellow_rust_Disease_Severity,0.0036332305
2016,South West,L2_Yellow_rust_Disease_Severity,0.0031113538
2016,West Midlands,L2_Yellow_rust_Disease_Severity,0.0035743746
2016,Yorkshire and The Humber,L2_Yellow_rust_Disease_Severity,0.0029792138
2017,East,L2_Yellow_rust_Disease_Severity,0.0073355404
2017,East Midlands,L2_Yellow_rust_Disease_Severity,0.0054001836
2017,North East,L2_Yellow_rust_Disease_Severity,0.005476759
2017,North West,L2_Yellow_rust_Disease_Severity,0.004988894
2017,South East,L2_Yellow_rust_Disease_Severity,0.0071212733
2017,South West,L2_Yellow_rust_Disease_Severity,0.005082013
2017,West Midlands,L2_Yellow_rust_Disease_Severity,0.005697591
2017,Yorkshire and The Humber,L2_Yellow_rust_Disease_Severity,0.005955498
2018,East,L2_Yellow_rust_Disease_Severity,0.006058627
2018,East Midlands,L2_Yellow_rust_Disease_Severity,0.0060775904
2018,North East,L2_Yellow_rust_Disease_Severity,0.005306341
2018,North West,L2_Yellow_rust_Disease_Severity,0.0048459023
2018,South East,L2_Yellow_rust_Disease_Severity,0.0058190976
2018,South West,L2_Yellow_rust_Disease_Severity,0.005444423
2018,West Midlands,L2_Yellow_rust_Disease_Severity,0.0059161633
2018,Yorkshire and The Humber,L2_Yellow_rust_Disease_Severity,0.005011486
2019,East,L2_Yellow_rust_Disease_Severity,0.0053585796
2019,East Midlands,L2_Yellow_rust_Disease_Severity,0.0051478175
2019,North East,L2_Yellow_rust_Disease_Severity,0.0047339145
2019,North West,L2_Yellow_rust_Disease_Severity,0.0048838397
2019,South East,L2_Yellow_rust_Disease_Severity,0.0047891485
2019,South West,L2_Yellow_rust_Disease_Severity,0.004883237
2019,West Midlands,L2_Yellow_rust_Disease_Severity,0.004784826
2019,Yorkshire and The Humber,L2_Yellow_rust_Disease_Severity,0.0045662452
2021,East,L2_Yellow_rust_Disease_Severity,0.0061574224
2021,East Midlands,L2_Yellow_rust_Disease_Severity,0.005941434
2021,North East,L2_Yellow_rust_Disease_Severity,0.0057574008
2021,North West,L2_Yellow_rust_Disease_Severity,0.0055640684
2021,South East,L2_Yellow_rust_Disease_Severity,0.0059546516
2021,South West,L2_Yellow_rust_Disease_Severity,0.0056007993
2021,Wales,L2_Yellow_rust_Disease_Severity,0.005433704
2021,West Midlands,L2_Yellow_rust_Disease_Severity,0.0059105665
2021,Yorkshire and The Humber,L2_Yellow_rust_Disease_Severity,0.005889213
2022,East,L2_Yellow_rust_Disease_Severity,0.005073457
2022,East Midlands,L2_Yellow_rust_Disease_Severity,0.0054221647
2022,North East,L2_Yellow_rust_Disease_Severity,0.0040115113
2022,North West,L2_Yellow_rust_Disease_Severity,0.0050650435
2022,South East,L2_Yellow_rust_Disease_Severity,0.005256106
2022,South West,L2_Yellow_rust_Disease_Severity,0.00440727
2022,Wales,L2_Yellow_rust_Disease_Severity,0.0053588264
2022,West Midlands,L2_Yellow_rust_Disease_Severity,0.0054078554
2022,Yorkshire and The Humber,L2_Yellow_rust_Disease_Severity,0.004362046
2023,East,L2_Yellow_rust_Disease_Severity,0.020126086
2023,East Midlands,L2_Yellow_rust_Disease_Severity,0.01893802
2023,North East,L2_Yellow_rust_Disease_Severity,0.019012924
2023,North West,L2_Yellow_rust_Disease_Severity,0.017589089
2023,South East,L2_Yellow_rust_Disease_Severity,0.019049674
2023,South West,L2_Yellow_rust_Disease_Severity,0.0189461
2023,Wales,L2_Yellow_rust_Disease_Severity,0.017944029
2023,West Midlands,L2_Yellow_rust_Disease_Severity,0.01892719
2023,Yorkshire and The Humber,L2_Yellow_rust_Disease_Severity,0.019223167
2024,East,L2_Yellow_rust_Disease_Severity,0.025296805
2024,East Midlands,L2_Yellow_rust_Disease_Severity,0.022771772
2024,North East,L2_Yellow_rust_Disease_Severity,0.022746945
2024,North West,L2_Yellow_rust_Disease_Severity,0.022745606
2024,South East,L2_Yellow_rust_Disease_Severity,0.024358295
2024,South West,L2_Yellow_rust_Disease_Severity,0.023097271
2024,Wales,L2_Yellow_rust_Disease_Severity,0.02299951
2024,West Midlands,L2_Yellow_rust_Disease_Severity,0.02379196
2024,Yorkshire and The Humber,L2_Yellow_rust_Disease_Severity,0.022690916
2025,East,L2_Yellow_rust_Disease_Severity,0.02206029
2025,East Midlands,L2_Yellow_rust_Disease_Severity,0.022056349
2025,North East,L2_Yellow_rust_Disease_Severity,0.020564007
2025,North West,L2_Yellow_rust_Disease_Severity,0.0208411
2025,South East,L2_Yellow_rust_Disease_Severity,0.021137314
2025,South West,L2_Yellow_rust_Disease_Severity,0.021492088
2025,Wales,L2_Yellow_rust_Disease_Severity,0.021579918
2025,West Midlands,L2_Yellow_rust_Disease_Severity,0.022043295
2025,Yorkshire and The Humber,L2_Yellow_rust_Disease_Severity,0.020913802
